,Usename,Time,Like_count,Comments,blogger,sentiments,weight,isFan
16334,喜得贵子蔡小葵,Sun Mar 15 23:57:04 +0800 2020,0.0,"""我的宝贝踏平险阻，夜以继日地努力。汗水不会被辜负。蔡徐坤一定会闪闪发光。@蔡徐坤""",xlzy,0.997627004524335,0.0,True
16335,爷最近心情不好,Sun Mar 15 23:46:47 +0800 2020,0.0,"""哈哈哈哈哈哈你真的好可""",xlzy,0.9896047126913364,0.0,False
16336,九顾很爱困,Sun Mar 15 23:55:38 +0800 2020,0.0,"""哈哈哈哈哈谁掉了我来捞一下""",xlzy,0.7112710095561037,0.0,True
16337,K优恩的小心肝,Sun Mar 15 23:55:24 +0800 2020,0.0,"""好可爱""",xlzy,0.8789676580241895,0.0,False
16338,葵奎麟鹅,Sun Mar 15 23:55:16 +0800 2020,0.0,"""哈哈哈哈太可爱了葵葵""",xlzy,0.9058251353086156,0.0,True
16339,数星星的小臭臭,Sun Mar 15 23:55:08 +0800 2020,0.0,"""可可爱爱""",xlzy,0.9188908873483798,0.0,False
16340,洛洛爱葵宝贝,Sun Mar 15 23:54:20 +0800 2020,0.0,"""蔡pd优秀@蔡徐坤""",xlzy,0.9979896084543409,0.0,False
16341,言之命至X-n,Sun Mar 15 23:54:12 +0800 2020,0.0,"""蔡PD好有梗啊！还特别强调自己是5G！ 捞沉的大厂工友让我笑到模糊！""",xlzy,0.8603826276881458,0.0,False
16342,還有什麼問題,Sun Mar 15 23:53:46 +0800 2020,0.0,"""哈哈哈哈哈大厂工友一出手，热搜必须搞到手""",xlzy,0.794689205625472,0.0,False
16343,QKUN崽,Sun Mar 15 23:53:44 +0800 2020,0.0,"""啊啊啊啊啊太可爱了，你还知道捞人哈哈哈哈哈哈哈果然是5G""",xlzy,0.999587534232803,0.0,True
16344,鲨鱼的角love,Sun Mar 15 23:53:26 +0800 2020,0.0,"""冲呀""",xlzy,0.5262327818078083,0.0,False
16345,小葵够甜不加糖,Sun Mar 15 23:53:17 +0800 2020,0.0,"""竟然有新采访""",xlzy,0.37907813004748137,0.0,True
16346,心中的白月光-0802,Sun Mar 15 23:52:56 +0800 2020,0.0,"""是暖心的蔡pd啦""",xlzy,0.9673977143144181,0.0,True
16347,YIchenToK,Sun Mar 15 23:50:23 +0800 2020,0.0,"""来康康小蔡的采访～""",xlzy,0.8468322250437359,0.0,False
16348,吧唧一口蜜桃小葵,Sun Mar 15 23:49:17 +0800 2020,0.0,"""蔡小葵""",xlzy,0.8197358276454672,0.0,True
16349,坤哥的小猫咪KUN0802,Sun Mar 15 23:47:34 +0800 2020,0.0,"""蔡有梗""",xlzy,0.8182313426953005,0.0,True
16350,坤哥尬舞指导老师,Sun Mar 15 23:45:21 +0800 2020,0.0,"""来啦""",xlzy,0.5262327818078083,0.0,True
16351,冒菜加泡面,Sun Mar 15 23:37:37 +0800 2020,0.0,"""坤真的越来越放松了，2020才是真的重生""",xlzy,0.5392833812495518,0.0,False
16352,蔡徐坤同款5G网网友,Sun Mar 15 23:44:58 +0800 2020,0.0,"""蔡徐坤！！""",xlzy,0.8020859269935734,0.0,True
16353,KUN-葵奎,Sun Mar 15 23:44:18 +0800 2020,0.0,"""哈哈哈，会截图了""",xlzy,0.8612257575071821,0.0,True
16354,i小洋,Sun Mar 15 23:43:59 +0800 2020,0.0,"""哇我延迟了""",xlzy,0.5714285714285716,0.0,False
16355,不需要有姓名55667788,Sun Mar 15 23:41:51 +0800 2020,0.0,"""冲什么呀！好傻啊你@蔡徐坤""",xlzy,0.9579212669356661,0.0,False
16356,花末夏不孤单,Sun Mar 15 23:41:18 +0800 2020,0.0,"""暖心蔡PD！""",xlzy,0.9673977143144181,0.0,False
16357,我想有一家属于自己的甜品店A,Sun Mar 15 23:41:01 +0800 2020,0.0,"""啊 可爱""",xlzy,0.8088888888888889,0.0,False
16358,o泡小葵k,Sun Mar 15 23:41:00 +0800 2020,0.0,"""蔡徐坤冲呀！""",xlzy,0.8020859269935734,0.0,True
16359,你是我的私房Fan蔡,Sun Mar 15 23:40:59 +0800 2020,0.0,"""我来了""",xlzy,0.5262327818078083,0.0,False
16360,糖味扶桑,Sun Mar 15 23:40:59 +0800 2020,0.0,"""这句“我现在会（截图）了”就很有灵性了""",xlzy,0.8788332654022488,0.0,False
16361,叔叔泡的茶呀,Sun Mar 15 23:39:17 +0800 2020,0.0,"""@改天去见胡歌吖""",xlzy,0.26140713958592465,0.0,False
16362,心动困宝-,Sun Mar 15 23:38:59 +0800 2020,0.0,"""来了！""",xlzy,0.5,0.0,False
16363,向阳处的小葵82,Sun Mar 15 23:38:22 +0800 2020,0.0,"""土味kun子哥""",xlzy,0.44767845850986676,0.0,True
16364,KK狮子座麻麻,Sun Mar 15 23:38:07 +0800 2020,0.0,"""蔡pd""",xlzy,0.8182313426953005,0.0,False
16365,奶味酱油小抄手,Sun Mar 15 23:38:06 +0800 2020,0.0,"""蔡PD我来了""",xlzy,0.8182313426953005,0.0,False
16366,skr善良内心skr有趣灵魂skr,Mon Mar 16 15:29:00 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
16367,ikun2020328,Mon Mar 16 15:33:03 +0800 2020,0.0,"""蔡徐坤""",xlzy,0.8182313426953005,0.0,False
16368,相亲相爱坤家人,Mon Mar 16 15:36:24 +0800 2020,0.0,"""转发微博""",xlzy,0.6438907129142762,0.0,True
16369,nafla比芋圆仔更爱我,Mon Mar 16 18:03:48 +0800 2020,0.0,"""@艾小渔围脖 Ella总是讲话很罗志祥 不知道为什么""",xlyl,0.6294165879959296,0.0,False
16370,披风少女梵,Mon Mar 16 17:58:16 +0800 2020,0.0,"""很喜欢蔡徐坤！""",xlyl,0.9403106204794696,0.0,False
16371,Jun熙937,Mon Mar 16 17:58:59 +0800 2020,0.0,"""说的真好，在圈里这么多年就是通透""",xlyl,0.3732499062184891,0.0,False
16372,钻进衣柜丶,Mon Mar 16 18:00:34 +0800 2020,0.0,"""算不上路转粉，但是他真的还挺可爱的诶，而且这次疫情粉丝也很给力，值得称赞。""",xlyl,0.9874614467685991,0.0,False
16373,房内一株花,Mon Mar 16 18:01:04 +0800 2020,0.0,"""每年都有男团女团出道，这些人都去哪儿了？""",xlyl,0.5823743251088901,0.0,False
16374,小脑斧FNX,Mon Mar 16 18:02:04 +0800 2020,0.0,"""好喜欢这视频呀""",xlyl,0.8342959453421854,0.0,False
16375,想种一棵蔡,Mon Mar 16 18:02:34 +0800 2020,0.0,"""真好""",xlyl,0.659726197600683,0.0,False
16376,肥妈潮爸萌宝宝,Mon Mar 16 18:04:14 +0800 2020,0.0,"""66666""",xlyl,0.5,0.0,False
16377,Jugosa,Mon Mar 16 19:03:42 +0800 2020,0.0,"""@恐龙失乐园园长""",xlyl,0.9853200098851485,0.0,False
16378,她的猫hr,Mon Mar 16 18:05:40 +0800 2020,0.0,"""蔡徐坤说没有啦的时候语气好温柔啊""",xlyl,0.9304461150293052,0.0,False
16379,我的酷小葵,Mon Mar 16 18:10:24 +0800 2020,0.0,"""谢谢ella姐对蔡徐坤的照顾！！！""",xlyl,0.9925305178443184,0.0,True
16380,励志吧,Mon Mar 16 18:11:38 +0800 2020,0.0,"""""",xlyl,0.5,0.0,False
16381,妳在前方回头而我不回头,Mon Mar 16 18:14:51 +0800 2020,0.0,"""""",xlyl,0.5,0.0,False
16382,4号菜包铺,Mon Mar 16 18:16:55 +0800 2020,0.0,"""蔡徐坤一路走过来不容易""",xlyl,0.9117465496059077,0.0,False
16383,王座上的猫斯拉-Zoe,Mon Mar 16 18:18:47 +0800 2020,0.0,"""晚""",xlyl,0.38087520259319263,0.0,False
16384,ZXshiqin,Mon Mar 16 17:54:53 +0800 2020,0.0,"""加油""",xlyl,0.9047619047619047,0.0,False
16385,pick韬and菁,Mon Mar 16 17:54:18 +0800 2020,0.0,"""特喜欢ella的人生观，贼正，性格也挺好""",xlyl,0.9378883218275285,0.0,False
16386,黑猫警长还是我,Mon Mar 16 17:52:58 +0800 2020,0.0,"""看不够，请一刀不剪地放出来""",xlyl,0.28085615662808894,0.0,False
16387,Bibbidi-Lee,Mon Mar 16 17:52:50 +0800 2020,0.0,"""""",xlyl,0.5,0.0,False
16388,比巴不吸溜吸溜,Mon Mar 16 17:50:58 +0800 2020,0.0,"""@张小凡and阿凡达 @M-I-XER""",xlyl,0.18332122638791892,0.0,False
16389,谁家的姚姚掉了,Mon Mar 16 17:50:34 +0800 2020,0.0,"""cxk人不错诶，就是业务能力还要再加强。他现在的知名度和业务能力还是稍微有那么点不匹配，得有拿得出手的硬作品。顺便表白ella。""",xlyl,0.04050166680604428,0.0,False
16390,-VVJ-JULIE-,Mon Mar 16 17:49:13 +0800 2020,0.0,"""@Louise_婷""",xlyl,0.8182313426953005,0.0,False
16391,都叫你胖胖了还吃,Mon Mar 16 17:47:45 +0800 2020,0.0,"""每个人都有自己的小天地，萝卜青菜，各有所爱！""",xlyl,0.9906190891097086,0.0,False
16392,开心31374100,Mon Mar 16 17:47:39 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈。.""",xlyl,0.9952560326796688,0.0,False
16393,辣菜大师_,Mon Mar 16 17:47:10 +0800 2020,0.0,"""别相提并论，有实力与垃圾还是有分别的""",xlyl,0.14682426845741092,0.0,False
16394,Shadow_TIC,Mon Mar 16 17:45:19 +0800 2020,0.0,"""希望都会发现每个人的闪光点""",xlyl,0.8492828043932967,0.0,False
16395,懵圈的啊宇,Mon Mar 16 17:45:05 +0800 2020,0.0,"""这一群洗地机。。。""",xlyl,0.41729323550747666,0.0,False
16396,奶茶油画棒,Mon Mar 16 17:44:48 +0800 2020,0.0,"""就像他说的，先不要着急在意别人的声音，做好自己就好，做自己爱自己！！！坤坤很棒！""",xlyl,0.4437306614383606,0.0,False
16397,i靓爆镜,Mon Mar 16 17:44:26 +0800 2020,0.0,"""粉丝招的黑，怪谁？""",xlyl,0.10999266259241525,0.0,False
16398,请叫我事业粉,Mon Mar 16 17:41:10 +0800 2020,0.0,"""来了来了""",xlyl,0.8333333333333333,0.0,False
16399,miumiumiu女孩,Mon Mar 16 17:39:14 +0800 2020,0.0,"""其实真的是觉得我们不能拿艺人私生活去否定一个人，也不应该拿在舞台上的作作来否定一个人""",xlyl,0.9671625414697176,0.0,False
16400,小葵是本命,Mon Mar 16 17:36:00 +0800 2020,0.0,"""坤一路真的很不容易，也真的感谢ella老师对坤的照顾！""",xlyl,0.9993688042330249,0.0,True
16401,靠北喔幹_,Mon Mar 16 18:24:07 +0800 2020,0.0,"""人心都是肉长的""",xlyl,0.9701502311090233,0.0,False
16402,我觉得就是这个样子,Mon Mar 16 18:29:56 +0800 2020,0.0,"""哈哈哈哈 我愿意听你讲两小时""",xlyl,0.9019969977155116,0.0,False
16403,陷入奎境,Mon Mar 16 18:36:59 +0800 2020,0.0,"""来了""",xlyl,0.5262327818078083,0.0,False
16404,Zeking_薯叶呀,Mon Mar 16 18:51:15 +0800 2020,0.0,"""Ella好可爱其实""",xlyl,0.7482947758103999,0.0,False
16405,bommie88,Mon Mar 16 19:00:55 +0800 2020,0.0,"""ella真的好会说 好可爱 突然开始喜欢她了""",xlyl,0.9095942431607044,0.0,False
16406,先换这个名儿,Mon Mar 16 19:00:53 +0800 2020,0.0,"""ella姐太可爱啦谢谢对坤坤的照顾""",xlyl,0.9815070602983662,0.0,False
16407,虾虾酱好好吃,Mon Mar 16 19:00:51 +0800 2020,0.0,"""Ella好搞笑哈哈哈哈哈哈哈哈哈是个小品演员哈哈哈哈哈""",xlyl,0.9999720043728471,0.0,False
16408,梅园雪人,Mon Mar 16 19:00:41 +0800 2020,0.0,"""感谢分享""",xlyl,0.8958023742500107,0.0,False
16409,i林幼恩,Mon Mar 16 18:59:33 +0800 2020,0.0,"""蔡徐坤""",xlyl,0.8182313426953005,0.0,False
16410,肆夕lau,Mon Mar 16 18:59:00 +0800 2020,0.0,"""很喜欢Ella的性格""",xlyl,0.8461385946633698,0.0,False
16411,霜shuanger0606,Mon Mar 16 18:58:35 +0800 2020,0.0,"""喜欢她，幽默""",xlyl,0.7112242258914333,0.0,False
16412,小葵醉奶0802,Mon Mar 16 18:58:12 +0800 2020,0.0,"""ella姐太可爱了""",xlyl,0.6692499007685726,0.0,True
16413,奶葵味深深,Mon Mar 16 18:56:00 +0800 2020,0.0,"""蔡徐坤""",xlyl,0.8182313426953005,0.0,True
16414,奶葵味深深,Mon Mar 16 18:55:52 +0800 2020,0.0,"""蔡蔡心态好，我们一起守护他！""",xlyl,0.9997696319457307,0.0,True
16415,AK_小西几,Mon Mar 16 18:55:17 +0800 2020,0.0,"""真好""",xlyl,0.659726197600683,0.0,False
16416,aBitcool_,Mon Mar 16 18:55:15 +0800 2020,0.0,"""“不痛不痒不变”真相到来，2020重新认识下蔡徐坤吧  网页链接""",xlyl,0.7589091948651697,0.0,False
16417,怀揣少年梦丶宇,Mon Mar 16 18:53:31 +0800 2020,0.0,"""奔lisa才会看的""",xlyl,0.6566891984249174,0.0,False
16418,YL是小太阳,Mon Mar 16 18:51:40 +0800 2020,0.0,"""转发微博""",xlyl,0.6438907129142762,0.0,False
16419,WJBP卑微打工仔爱吃蔬菜,Mon Mar 16 18:49:53 +0800 2020,0.0,"""Ella真的超好的，Lisa是个慢热型的人，但是刚来就和Ella玩得很开心，可见Ella性格超好啊""",xlyl,0.9652687538873499,0.0,False
16420,2020年小目标赚个40W,Mon Mar 16 18:38:47 +0800 2020,0.0,"""讨厌的不是蔡徐坤，而是这种现象，而他是这种现象的代表，这种现象的受益人""",xlyl,0.839244179171509,0.0,False
16421,咿呀_wwqxxx,Mon Mar 16 18:49:26 +0800 2020,0.0,"""心疼他经历那段时间，太不容易了""",xlyl,0.7310317607418225,0.0,False
16422,你的海NO0802,Mon Mar 16 18:48:46 +0800 2020,0.0,"""#蔡徐坤 青你2制作人代表# 看着你肆意生长 发自内心的为你鼓掌@蔡徐坤 """,xlyl,0.9999656984321859,0.0,True
16423,亿颗新鲜蔬菜,Mon Mar 16 18:48:14 +0800 2020,0.0,"""Ella姐，(ง •̀_•́)ง加油(ง •̀_•́)ง""",xlyl,0.8634529254340151,0.0,False
16424,gzy熊熊,Mon Mar 16 18:48:07 +0800 2020,0.0,"""额""",xlyl,0.5833333333333336,0.0,False
16425,小美-_V,Mon Mar 16 18:48:00 +0800 2020,0.0,"""这""",xlyl,0.5262327818078083,0.0,False
16426,MKristan_,Mon Mar 16 18:47:44 +0800 2020,0.0,"""@Mjieng_""",xlyl,0.5,0.0,False
16427,爱上奎葵猪,Mon Mar 16 18:47:21 +0800 2020,0.0,"""好喜欢Ella姐""",xlyl,0.8018179596291193,0.0,True
16428,俺4小李嘿,Mon Mar 16 18:47:00 +0800 2020,0.0,"""没有黑点被黑了好惨的""",xlyl,0.685765091124662,0.0,False
16429,俺4小李嘿,Mon Mar 16 18:46:28 +0800 2020,0.0,"""蔡徐坤他的认真上进和专注做什么都能成功""",xlyl,0.9777743650822345,0.0,False
16430,佢項向天歌,Mon Mar 16 18:45:31 +0800 2020,0.0,"""喜欢ella""",xlyl,0.6769293492516186,0.0,False
16431,国际富贵,Mon Mar 16 18:41:32 +0800 2020,0.0,"""都不容易呀 现在吃人血馒头 赚黑钱的太多了 金子总会发光的 加油！""",xlyl,0.05630655798309103,0.0,False
16432,Z_BY_,Mon Mar 16 18:40:47 +0800 2020,0.0,"""话唠吗，每个问都说了好久""",xlyl,0.08221262981688626,0.0,False
16433,Edennnnmy,Mon Mar 16 18:40:14 +0800 2020,0.0,"""蔡徐坤本身就没有黑点""",xlyl,0.7918112623395309,0.0,False
16434,三良雜貨館,Mon Mar 16 18:40:00 +0800 2020,0.0,"""我真的好喜欢Ella，她真的很适合做导师！""",xlyl,0.9944596113035156,0.0,False
16435,琦琦很爱困,Mon Mar 16 17:35:08 +0800 2020,0.0,"""期待蔡徐坤""",xlyl,0.8997689021670783,0.0,True
16436,博君一肖未来会滑雪才怪,Mon Mar 16 17:34:12 +0800 2020,0.0,"""一直以来都是蔡徐坤路人，现在转粉啦""",xlyl,0.8906179398972974,0.0,False
16437,aBitcool_,Mon Mar 16 18:55:15 +0800 2020,0.0,"""“不痛不痒不变”真相到来，2020重新认识下蔡徐坤吧""",xlyl,0.8995537485901505,0.0,False
16438,功不唐捐HY,Sat Mar 21 09:50:33 +0800 2020,0.0,"""无意中看了青你2，被蔡徐坤圈粉。除了专业实力外，我更多的是被蔡徐坤表现出的超高的共情能力所吸引，20岁便能如此，不知他过去经历了什么，或是天生如此！节目中，关于篮球与再出道的自我嘲讽，以及在与其他导师有不同意见礼貌地坚持自己的观点，如此种种深入我心。加油💪蔡徐坤！@蔡徐坤""",xlzy,0.9999999999993843,0.0,False
16439,-漂亮啾菇妈,Sat Apr 18 22:46:57 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈我觉得不官方了""",xlzy,0.9981864062535385,0.0,False
16440,稍息立正万奇缘,Thu Apr 16 01:51:37 +0800 2020,0.0,"""大晚上笑出猪叫""",xlzy,0.8451658338976042,0.0,False
16441,Lao萬萬萬萬萬萬萬_iKun,Wed Apr 01 21:21:33 +0800 2020,0.0,"""我是女生，可我爸把我当儿子养。""",xlzy,0.8971367199675445,0.0,False
16442,阿喽哈1,Tue Mar 31 01:30:47 +0800 2020,0.0,"""还是有点想问，蔡PD，范丞丞吃了多少，当初录完节目胖十斤👏👏👏""",xlzy,0.7596281576612616,0.0,False
16443,ikun吟小仙,Sat Mar 28 11:55:02 +0800 2020,0.0,"""坤坤别这么说啊，男生也要照顾好自己，该狠时要狠，但还是多爱自己一点""",xlzy,0.8622303017644947,0.0,False
16444,遗憾UIE,Sat Mar 28 07:13:15 +0800 2020,0.0,"""大厂更有一出手，热搜必须搞搞到手🙊""",xlzy,0.19128496253021166,0.0,False
16445,葵葵兔Z,Thu Mar 26 19:36:13 +0800 2020,0.0,"""冲鸭""",xlzy,0.29999999999999993,0.0,True
16446,葵葵兔Z,Thu Mar 26 19:35:52 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
16447,是KUNKUN的茚蒽呐,Wed Mar 25 01:08:45 +0800 2020,0.0,"""严厉有温度，温柔有原则！超级暖心的啊坤学长呀！💛@蔡徐坤""",xlzy,0.9878353096720267,0.0,True
16448,harryjy,Mon Mar 23 22:43:32 +0800 2020,0.0,"""@X小谢J 是不是这个""",xlzy,0.2994511875706315,0.0,False
16449,小熊宝贝儿啦啦啦,Sun Mar 22 20:16:52 +0800 2020,0.0,"""喜欢看你每一段采访 又亲切又幽默  情商超级高""",xlzy,0.9976618411300854,0.0,False
16450,张曦月199712,Sat Mar 21 20:43:18 +0800 2020,0.0,"""蔡大爷咱们说好的高冷呢""",xlzy,0.9088931970397671,0.0,False
16451,张曦月199712,Sat Mar 21 20:43:07 +0800 2020,0.0,"""坤坤坤坤""",xlzy,0.421874597530976,0.0,False
16452,love坤的小懒猪,Sat Mar 21 17:45:56 +0800 2020,0.0,"""蔡PD真的超有梗的，真的好可爱好可爱哦""",xlzy,0.9957733085619301,0.0,True
16453,芒果酱Bingo,Sat Mar 21 00:12:12 +0800 2020,0.0,"""超温柔又不失原则。我i了！老阿姨爱了""",xlzy,0.9937122301114946,0.0,False
16454,久鹤扶舟,Sun May 10 00:40:32 +0800 2020,0.0,"""我爱学长""",xlzy,0.5473395977492972,0.0,False
16455,葛格康康我叭,Fri Mar 20 23:44:24 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
16456,坤坤的肉肉,Fri Mar 20 12:16:46 +0800 2020,0.0,"""他好土啊~我好喜欢！！！！！""",xlzy,0.7967540285624253,0.0,True
16457,一只喵的陪伴·,Fri Mar 20 11:39:41 +0800 2020,0.0,"""转发微博""",xlzy,0.6438907129142762,0.0,False
16458,-香菜哩哈猪-,Thu Mar 19 14:22:05 +0800 2020,0.0,"""想看他跳女团舞哎""",xlzy,0.6063158884377357,0.0,False
16459,顶级可爱蔡小葵,Thu Mar 19 10:27:04 +0800 2020,0.0,"""坤子哥好有梗噢""",xlzy,0.8362829599107264,0.0,True
16460,子牙快醒醒吧,Thu Mar 19 09:05:47 +0800 2020,0.0,"""感觉每周四、周六好难等，蔡徐坤今晚8点等你""",xlzy,0.7849383865766625,0.0,False
16461,彼年初夏OAO,Wed Mar 18 23:53:45 +0800 2020,0.0,"""有颜有实力的你啊!""",xlzy,0.7298610412885121,0.0,False
16462,彼年初夏OAO,Wed Mar 18 23:53:23 +0800 2020,0.0,"""哈哈哈哈可可爱爱的坤坤""",xlzy,0.6843449729239965,0.0,False
16463,你的笑容深深印入我的心底,Wed Mar 18 22:06:52 +0800 2020,0.0,"""蔡徐坤，热搜搞到手了吗？""",xlzy,0.27315730915700853,0.0,False
16464,Vigour_熙,Wed Mar 18 21:03:56 +0800 2020,0.0,"""艹太可爱了""",xlzy,0.6426026644439906,0.0,False
16465,一阵微风徐过葵花,Wed Mar 18 20:47:06 +0800 2020,0.0,"""但是蔡徐坤还是好可爱好温柔好好笑啊""",xlzy,0.9920394500269121,0.0,True
16466,1只甜甜猫,Wed Mar 18 16:13:07 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
16467,CrystalTJN,Wed Mar 18 13:19:44 +0800 2020,0.0,"""哈哈哈哈哈哈  看个采访能笑死                      5G少年@蔡徐坤 冲呀 评论配图""",xlzy,0.9998576054058831,0.0,False
16468,IKUN世界只爱葵宝,Wed Mar 18 08:24:10 +0800 2020,0.0,"""蔡代表""",xlzy,0.8654233973777261,0.0,True
16469,0802坤哥526,Tue May 05 10:58:50 +0800 2020,0.0,"""#蔡徐坤跳青你2主题曲# #蔡徐坤 青你2制作人代表# 啊啊啊啊啊啊啊啊啊啊啊啊，我该说什么！""",xlzy,0.9936208718949081,0.0,True
16470,我jia蔡徐坤,Mon Mar 16 19:22:32 +0800 2020,0.0,"""蔡PD""",xlzy,0.8182313426953005,0.0,True
16471,蔡徐坤怀里的小猫咪0802,Sun Mar 15 13:35:57 +0800 2020,0.0,"""新采访！！！""",xlzy,0.6894109580969703,0.0,True
16472,夏目葵子,Mon Mar 16 23:19:01 +0800 2020,0.0,"""蔡徐坤""",xlzy,0.8182313426953005,0.0,False
16473,有没有看到小葵啊,Sun Mar 15 14:57:09 +0800 2020,0.0,"""或许我可以dream一下女团舞了""",xlzy,0.7868165434655008,0.0,True
16474,他未来可期,Mon Mar 30 17:05:33 +0800 2020,0.0,"""蔡徐坤太可爱，一脸认真地说:“我5G的”。百看不厌~""",xlzy,0.6817785480579638,0.0,False
16475,人间星辰BAEKHYUN,Sun Mar 22 11:50:22 +0800 2020,0.0,"""坤学长严格是真严格但是你不苟言笑什么鬼啊""",xlzy,0.8413361152121165,0.0,False
16476,Rachel_东方宇,Thu Mar 19 00:40:13 +0800 2020,0.0,"""前方高能，蔡老师土味顺口溜上线""",xlzy,0.9820155325158978,0.0,False
16477,yuyi0137,Wed Mar 18 00:11:48 +0800 2020,0.0,"""严格又温柔的小蔡啊""",xlzy,0.9597972554553633,0.0,False
16478,wl涵哥,Tue Mar 17 19:48:29 +0800 2020,0.0,"""冲鸭""",xlzy,0.29999999999999993,0.0,False
16479,肖聪明_Min,Tue Mar 17 18:58:36 +0800 2020,0.0,"""冲鸭""",xlzy,0.29999999999999993,0.0,False
16480,今天被蔡蔡翻牌了吗,Tue Mar 17 09:49:59 +0800 2020,0.0,"""我来了！！！""",xlzy,0.5,0.0,True
16481,i_甜葵,Tue Mar 17 09:28:15 +0800 2020,0.0,"""终于会截屏我的坤坤""",xlzy,0.536944602456545,0.0,True
16482,活成自己曾经渴望的模样,Tue Mar 17 08:43:28 +0800 2020,0.0,"""卷发宝贝(๑˙❥˙๑)@蔡徐坤""",xlzy,0.9309643211432358,0.0,False
16483,有点爱困,Tue Mar 17 00:47:44 +0800 2020,0.0,"""哈哈哈哈哈哈他真的好好笑好有梗""",xlzy,0.981871296898852,0.0,True
16484,尛沐欣,Tue Mar 17 00:02:48 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
16485,小葵渡成葵花妖,Mon Mar 16 23:49:22 +0800 2020,0.0,"""太可爱""",xlzy,0.6663463298769546,0.0,True
16486,温良俭让恭,Mon Mar 16 23:27:07 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈好耍""",xlzy,0.9724571802078488,0.0,False
16487,葵葵有点饿,Mon Mar 16 22:56:45 +0800 2020,0.0,"""蔡代表真的可爱又有梗哈哈哈哈""",xlzy,0.9925572317455513,0.0,True
16488,ikun_kira,Mon Mar 16 19:25:55 +0800 2020,0.0,"""哈哈哈哈 再看一遍～""",xlzy,0.9289154050497958,0.0,False
16489,Seeleww,Mon Mar 16 22:54:30 +0800 2020,0.0,"""困困""",xlzy,0.4737672181921926,0.0,False
16490,善益坤,Mon Mar 16 22:34:06 +0800 2020,0.0,"""蔡徐坤蔡代表蔡pd""",xlzy,0.9906209255001015,0.0,True
16491,Lalaaaal,Mon Mar 16 22:18:36 +0800 2020,0.0,"""蔡徐坤有够好笑的""",xlzy,0.5988167548786899,0.0,False
16492,陪坤坤走花路ikun,Mon Mar 16 22:01:26 +0800 2020,0.0,"""哈哈哈哈哈，蔡徐坤工作那么辛苦，偶尔不在5g我们都理解哒""",xlzy,0.9864649927764513,0.0,True
16493,ikun_Charles爱奶坤,Mon Mar 16 21:45:11 +0800 2020,0.0,"""转发微博""",xlzy,0.6438907129142762,0.0,True
16494,蔡撩撩的柒,Mon Mar 16 21:04:07 +0800 2020,0.0,"""超级暖心的蔡pd""",xlzy,0.9556246089321245,0.0,False
16495,Team_K_蔡小坤Luis,Mon Mar 16 21:03:52 +0800 2020,0.0,"""采访""",xlzy,0.5999999999999999,0.0,True
16496,芒果是徐坤的小猫咪,Mon Mar 16 20:55:47 +0800 2020,0.0,"""哈哈哈哈求示范跳女团舞""",xlzy,0.8014380569885643,0.0,True
16497,K揪揪K,Mon Mar 16 20:48:16 +0800 2020,0.0,"""#青2青春制作人代表蔡徐坤#  cxk #青春有你2# 哈哈哈 太可爱了    @蔡徐坤""",xlzy,0.9999964879535218,0.0,False
16498,是魔是妖我说了算,Mon Mar 16 20:03:57 +0800 2020,0.0,"""专访来了""",xlzy,0.19999999999999996,0.0,False
16499,1星1星1琐1记,Mon Mar 16 19:55:56 +0800 2020,0.0,"""超棒的蔡徐坤""",xlzy,0.9733150311039347,0.0,False
16500,想喝奶坤了,Mon Mar 16 19:55:50 +0800 2020,0.0,"""哈哈哈好可爱""",xlzy,0.9773510495340744,0.0,True
16501,是奎葵的小猫ikun吖,Mon Mar 16 19:44:29 +0800 2020,0.0,"""哈哈哈哈好可爱的蔡PD啊""",xlzy,0.9943143908234621,0.0,True
16502,I小唐唐,Mon Mar 16 19:29:33 +0800 2020,0.0,"""#蔡徐坤自认严格不苟言笑#""",xlzy,0.861352654271327,0.0,False
16503,肉鱼完,Mon Mar 16 19:03:00 +0800 2020,0.0,"""小蔡人超好的！！偶练的时候还经常帮别人""",xlyl,0.8776359478663076,0.0,False
16504,睡着了1234,Mon Mar 16 19:03:52 +0800 2020,0.0,"""06年他可能还是个婴儿吧 哈哈哈哈哈哈哈""",xlyl,0.9835188845408389,0.0,False
16505,酿秋,Wed Mar 18 00:13:56 +0800 2020,0.0,"""转发微博""",xlzy,0.6438907129142762,0.0,False
16506,永遠失聯模式,Tue Mar 17 03:12:42 +0800 2020,0.0,"""太喜歡Ella了！""",xlyl,0.3893614513290604,0.0,False
16507,是溟鲲也是浅伊,Tue Mar 17 00:30:14 +0800 2020,0.0,"""好可爱啊ella""",xlyl,0.8673424330379874,0.0,False
16508,你愛你所以我得愛我_,Tue Mar 17 00:41:50 +0800 2020,0.0,"""我想听你细说两三个小时那时候吃过的苦🙊""",xlyl,0.7716036849896185,0.0,False
