,Usename,Time,Like_count,Comments,blogger,weight,sentiments,isFan
3685,hesitated-26798,Fri Apr 03 09:03:32 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3686,冬季静谧,Fri Apr 03 09:03:39 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3687,旺仔不说漂亮话,Fri Apr 03 09:03:53 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3688,小困爱坤坤,Fri Apr 03 09:04:09 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3689,奎葵的ikun小猫咪,Fri Apr 03 09:05:55 +0800 2020,0,"""我的宝贝好甜好可爱哦！""",xmtz,0.0,0.9920273519663689,True
3690,坤哥优秀,Fri Apr 03 09:06:00 +0800 2020,0,"""""",xmtz,0.0,0.5,True
3691,坤哥的奶泡儿姐姐,Fri Apr 03 09:06:50 +0800 2020,0,"""坤哥太甜了！""",xmtz,0.0,0.5487800791905935,True
3692,人间温柔蔡徐坤,Fri Apr 03 09:06:52 +0800 2020,0,"""好甜啊！！！！！！！！！！！！！！！是我的小甜豆没错了！！""",xmtz,0.0,0.5481810422614951,True
3693,阳多里向着小葵花,Fri Apr 03 09:06:57 +0800 2020,0,"""诶呀太可爱了！！！""",xmtz,0.0,0.4473221383146133,True
3694,邺火吾茔,Fri Apr 03 09:06:59 +0800 2020,0,"""可可爱爱蔡皮帝~~""",xmtz,0.0,0.9763792905783888,False
3695,奎葵睽睽,Fri Apr 03 09:07:16 +0800 2020,0,"""太可爱啦""",xmtz,0.0,0.6663463298769546,True
3696,GOGO0802,Fri Apr 03 09:07:33 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3697,饱饱小困,Fri Apr 03 09:08:04 +0800 2020,0,"""可可爱爱""",xmtz,0.0,0.9188908873483798,True
3698,蔡徐坤我们终将会相遇,Fri Apr 03 09:08:22 +0800 2020,0,"""哇哦 好东吸诶""",xmtz,0.0,0.31562128665533806,True
3699,言走__人,Fri Apr 03 09:08:26 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,False
3700,储蓄卡带我去兜风,Fri Apr 03 09:08:33 +0800 2020,0,"""啊啊啊啊啊啊尖叫""",xmtz,0.0,0.951697052079752,False
3701,0802號奶葵小星球,Fri Apr 03 09:08:38 +0800 2020,0,"""蔡徐坤蔡徐坤""",xmtz,0.0,0.9480336265684893,True
3702,ikunandkun1314,Fri Apr 03 09:08:57 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3703,爱菜不爱吃青菜,Fri Apr 03 09:02:44 +0800 2020,0,"""啊啊啊啊啊我化身尖叫鸡！！！！！""",xmtz,0.0,0.9815609215857524,False
3704,0802号爱困,Fri Apr 03 09:02:39 +0800 2020,0,"""爱困超会捧场啊""",xmtz,0.0,0.8668191812269038,True
3705,05年的老阿姨,Fri Apr 03 09:02:36 +0800 2020,0,"""啊啊啊啊啊，笑起来怎么这么甜啊，好可爱""",xmtz,0.0,0.9970147298050438,False
3706,hvsyg,Fri Apr 03 08:59:51 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3707,SoloEidolon,Fri Apr 03 08:58:15 +0800 2020,0,"""蔡小葵总是跑出来，太可可了，我喜欢""",xmtz,0.0,0.5827927580135891,False
3708,长得帅咩,Fri Apr 03 08:58:18 +0800 2020,0,"""h""",xmtz,0.0,0.5,False
3709,葵花籽奈奈可ww,Fri Apr 03 08:58:22 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3710,草莓甜41480,Fri Apr 03 08:58:23 +0800 2020,0,"""这个工作好辛苦哦！""",xmtz,0.0,0.8932619536909707,False
3711,Best小葵_新新,Fri Apr 03 08:58:54 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3712,渃思葵籽,Fri Apr 03 08:59:11 +0800 2020,0,"""怎么会这么温柔 呜呜呜呜呜呜""",xmtz,0.0,0.8544147709246617,False
3713,Heor巴啦啦,Fri Apr 03 08:59:39 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3714,坤坤的女人你不能惹,Fri Apr 03 08:59:41 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3715,四玥Endless,Fri Apr 03 08:59:48 +0800 2020,0,"""我的天，他好甜""",xmtz,0.0,0.7603218322131229,False
3716,文静想要卡姿兰大眼睛,Fri Apr 03 09:00:19 +0800 2020,0,"""好可爱😭""",xmtz,0.0,0.8673424330379874,False
3717,超喜欢蔡小醋丫,Fri Apr 03 09:02:33 +0800 2020,0,"""好爱""",xmtz,0.0,0.8360979522524873,False
3718,超甜奶啵a,Fri Apr 03 09:00:19 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3719,吃喝玩乐和追星,Fri Apr 03 09:00:27 +0800 2020,0,"""啊啊啊笑的好甜呐""",xmtz,0.0,0.9808158400102515,False
3720,哥哥蔡徐坤,Fri Apr 03 09:00:40 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3721,KUN_hyyyj,Fri Apr 03 09:00:47 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3722,你看见我的蔡了吗,Fri Apr 03 09:00:50 +0800 2020,0,"""好可爱啊啊啊""",xmtz,0.0,0.9514907298432657,False
3723,0802號奶葵小星球,Fri Apr 03 09:00:58 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3724,火光中的蔷薇003,Fri Apr 03 09:01:19 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,False
3725,lxlx哒哒,Fri Apr 03 09:01:20 +0800 2020,0,"""我爱！""",xmtz,0.0,0.7280131706957762,False
3726,容容今天也爱坤坤,Fri Apr 03 09:02:27 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3727,樱恬不_甜,Fri Apr 03 09:09:35 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,False
3728,K木苧茗,Fri Apr 03 09:10:29 +0800 2020,0,"""好开心啊他""",xmtz,0.0,0.8321239771987957,False
3729,蔡包饭团团,Fri Apr 03 09:26:24 +0800 2020,0,"""太可爱了""",xmtz,0.0,0.6663463298769546,False
3730,kunvvvv,Fri Apr 03 09:10:30 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3731,披星戴月葵,Fri Apr 03 09:20:45 +0800 2020,0,"""小猫咪好吵啊！我都听不清宝贝在说什么了""",xmtz,0.0,0.9911271573080779,False
3732,蔡徐坤太争气了,Fri Apr 03 09:20:49 +0800 2020,0,"""这是可爱合集吧，太可爱了，我晕厥了""",xmtz,0.0,0.23778579936822042,True
3733,yu的鱼罐头呐,Fri Apr 03 09:20:50 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3734,酸酸_kk,Fri Apr 03 09:21:11 +0800 2020,0,"""超喜欢这种氛围~爱困是坤的超级捧场王，我们都好爱他，他也好爱我们呀""",xmtz,0.0,0.9984470944232695,False
3735,KuniKun2018-1314,Fri Apr 03 09:21:15 +0800 2020,0,"""好可愛 """,xmtz,0.0,0.9231398981486577,False
3736,七七超爱笑C,Fri Apr 03 09:21:27 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3737,是可爱的小稚吗,Fri Apr 03 09:21:45 +0800 2020,0,"""好帅好帅啊啊啊""",xmtz,0.0,0.7085923308003611,False
3738,IKUN的橘子,Fri Apr 03 09:21:51 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,True
3739,粗暴的lena,Fri Apr 03 09:22:09 +0800 2020,0,"""好想宝贝""",xmtz,0.0,0.7870513239697398,False
3740,猫选之子·狗不理菜包,Fri Apr 03 09:22:13 +0800 2020,0,"""2""",xmtz,0.0,0.5,False
3741,抱紧葵葵嘛,Fri Apr 03 09:22:15 +0800 2020,0,"""吃cute长大的吧甜死了""",xmtz,0.0,0.8344219576978666,True
3742,偷亲一口蔡蔡,Fri Apr 03 09:22:18 +0800 2020,0,"""我要被甜死了，啊啊啊啊啊啊啊啊啊啊""",xmtz,0.0,0.9949838891568032,True
3743,无人岛的小乖菜,Fri Apr 03 09:22:35 +0800 2020,0,"""蔡徐坤好可爱哦""",xmtz,0.0,0.9671395530151912,False
3744,戒爱19165,Fri Apr 03 09:22:47 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3745,苏式西困,Fri Apr 03 09:22:50 +0800 2020,0,"""好可爱的困困""",xmtz,0.0,0.8547850745169139,False
3746,窝爱坤,Fri Apr 03 09:23:05 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3747,储蓄卡的锦鲤,Fri Apr 03 09:23:11 +0800 2020,0,"""""",xmtz,0.0,0.5,False
3748,期末不挂科2007,Fri Apr 03 09:23:30 +0800 2020,0,"""啊啊啊啊啊呜呜呜""",xmtz,0.0,0.7499999999999999,False
3749,自尊的炸猪排超人2,Fri Apr 03 09:23:57 +0800 2020,0,"""太甜辽太可爱辽😭😭""",xmtz,0.0,0.6735901396601673,False
3750,蔡小葵的baby哦,Fri Apr 03 09:26:02 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3751,1998猪咪,Fri Apr 03 09:26:06 +0800 2020,0,"""要一直都笑得这么开心！""",xmtz,0.0,0.8579847601773214,False
3752,一份甜梦,Fri Apr 03 09:20:40 +0800 2020,0,"""老公！！！！！""",xmtz,0.0,0.6553513297276694,False
3753,我是琪砸,Fri Apr 03 09:20:22 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3754,KUN_是大牛呀,Fri Apr 03 09:20:18 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3755,北岛海里,Fri Apr 03 09:15:12 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3756,葵-奎_Sherry,Fri Apr 03 09:11:11 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3757,迪家小夭精,Fri Apr 03 09:11:48 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3758,茶子喜欢喝旺仔,Fri Apr 03 09:12:08 +0800 2020,0,"""啊啊啊啊啊啊啊甜翻我""",xmtz,0.0,0.9789575365481006,False
3759,仰头高山流水,Fri Apr 03 09:12:54 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,False
3760,坤哥的宝贝女孩,Fri Apr 03 09:12:57 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3761,笑颜如初KUN,Fri Apr 03 09:13:04 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3762,erhaaa,Fri Apr 03 09:13:26 +0800 2020,0,"""""",xmtz,0.0,0.5,False
3763,Hz婳葬,Fri Apr 03 09:14:02 +0800 2020,0,"""真人超帅！""",xmtz,0.0,0.7664901472081163,False
3764,N葵奎唯坤0802,Fri Apr 03 09:14:04 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3765,格格不是巫女W,Fri Apr 03 09:15:33 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,False
3766,坤哥爱喝酸奶,Fri Apr 03 09:20:02 +0800 2020,0,"""蔡徐坤""",xmtz,0.0,0.8182313426953005,True
3767,Kun的妈妈粉6,Fri Apr 03 09:15:43 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,False
3768,Kun的妈妈粉7,Fri Apr 03 09:16:41 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,False
3769,给小菜浇浇水·,Fri Apr 03 09:16:54 +0800 2020,0,"""好可爱嗷""",xmtz,0.0,0.8211927180316811,False
3770,Kun的妈妈粉8,Fri Apr 03 09:17:30 +0800 2020,0,"""转发微博""",xmtz,0.0,0.6438907129142762,False
3771,小葵出现了吗0802,Fri Apr 03 09:17:52 +0800 2020,0,"""好帅啊啊啊啊啊啊""",xmtz,0.0,0.9516970520797516,True
3772,QY_IK,Fri Apr 03 09:17:53 +0800 2020,0,"""认真听别人讲话真的好可爱好可爱""",xmtz,0.0,0.9870052526901197,False
3773,圆耳朵守护者,Fri Apr 03 09:18:11 +0800 2020,0,"""好甜好甜的小甜豆""",xmtz,0.0,0.9640081187265169,False
3774,葵野寻踪,Fri Apr 03 09:18:39 +0800 2020,0,"""那个🤫的动作真的好苏啊啊啊啊啊啊啊""",xmtz,0.0,0.9981942047900362,False
3775,徐坤崽最帅最可爱,Fri Apr 03 09:19:26 +0800 2020,0,"""码住""",xmtz,0.0,0.3406744351198867,True
3776,泡蔡少女,Thu Mar 12 23:01:00 +0800 2020,0,"""来来来，回味我家帅帅的PD""",qnjf,0.0,0.9995927996995939,False
3777,爱磨牙的双子座,Thu Mar 12 23:02:20 +0800 2020,0,"""存一下""",qnjf,0.0,0.4677966101694915,False
3778,ikun王木木,Wed Mar 18 12:44:55 +0800 2020,0,"""蔡徐坤就是我的铠甲""",fashion,0.0,0.8020859269935734,False
3779,好想躺赢啊,Fri Mar 13 00:39:55 +0800 2020,0,"""@圣诞树挂面包 真好""",hld,0.0,0.5342464747554762,False
3780,希多衍那,Fri Mar 13 00:28:09 +0800 2020,0,"""最后一句是重点""",hld,0.0,0.6193386111349976,False
3781,月半弯_倚于深宵_晚风轻飘,Fri Mar 13 00:29:07 +0800 2020,0,"""一语惊醒梦中人//@ulxxgnim:我对他没啥好改观的，因为本来他就没做错什么，cxk一直都是这样的，无脑跟风黑的人需要改改自己的脑袋，而不是改对他的观。""",hld,0.0,0.2938743094095537,False
3782,田中一晴,Fri Mar 13 00:29:10 +0800 2020,0,"""搞搞偶""",hld,0.0,0.11642158379353518,False
3783,呜呜怪每天都在呜呜呜,Fri Mar 13 00:30:04 +0800 2020,0,"""搞婧空闲可以去搞搞偶，好搞是真的""",hld,0.0,0.09878787097543895,False
3784,qiqi来咯,Fri Mar 13 00:30:17 +0800 2020,0,"""他长这样""",hld,0.0,0.5,False
3785,青春有你-菜菜,Fri Mar 13 00:30:39 +0800 2020,0,"""""",hld,0.0,0.5,True
3786,帅的我都说乏了,Fri Mar 13 00:30:54 +0800 2020,0,"""他本来就是这样的，只是被恶意太久了""",hld,0.0,0.1824346220117372,False
3787,蔡徐坤帮我想个名,Fri Mar 13 00:31:18 +0800 2020,0,"""太爱了""",hld,0.0,0.583824287094547,True
3788,帅的我都说乏了,Fri Mar 13 00:31:31 +0800 2020,0,"""而且他长这样""",hld,0.0,0.5,False
3789,未曾谋面的什么时候能相遇啊,Fri Mar 13 00:32:58 +0800 2020,0,"""评论区收获快乐！""",hld,0.0,0.947557309184014,False
3790,我才是小粥粥,Fri Mar 13 00:33:50 +0800 2020,0,"""哈哈哈哈哈最后一句而且他想这样，已经赢了""",hld,0.0,0.9259899116525576,False
3791,蔡小包802,Fri Mar 13 00:34:13 +0800 2020,0,"""转发微博""",hld,0.0,0.6438907129142762,True
3792,猪咪K的小可爱,Fri Mar 13 00:34:42 +0800 2020,0,"""""",hld,0.0,0.5,False
3793,·酒心月亮,Fri Mar 13 00:35:00 +0800 2020,0,"""我真的觉得粉上他好幸福""",hld,0.0,0.9853398822111624,False
3794,Ciel蓝zzz,Fri Mar 13 00:35:30 +0800 2020,0,"""//@ulxxgnim:我对他没啥好改观的，因为本来他就没做错什么，cxk一直都是这样的，无脑跟风黑的人需要改改自己的脑袋，而不是改对他的观。""",hld,0.0,0.02836564426616328,False
3795,82号带刺玫瑰,Fri Mar 13 00:35:36 +0800 2020,0,"""哈哈哈最后一句""",hld,0.0,0.8727823532419311,True
3796,最不想学的那一分钟一定要学,Fri Mar 13 00:36:32 +0800 2020,0,"""哇""",hld,0.0,0.5262327818078083,False
3797,金枪哥哥的珍珠奶茶,Fri Mar 13 00:36:50 +0800 2020,0,"""他牙好齐好白好羡慕干""",hld,0.0,0.9691174092988417,False
3798,BoomBoom__X,Fri Mar 13 00:37:26 +0800 2020,0,"""害，我就好容易喜极而泣的""",hld,0.0,0.2951364634508512,False
3799,坤坤的老阿姨粉66,Fri Mar 13 00:38:43 +0800 2020,0,"""#蔡徐坤 打篮球只是我的爱好# 还想pick蔡徐坤！#蔡徐坤耳朵红了#""",hld,0.0,0.985028518277079,True
3800,很奇怪的微博7,Fri Mar 13 00:38:57 +0800 2020,0,"""嗯嗯嗯howmadewinds说到我心坎里了！//@ulxxgnim:我对他没啥好改观的，因为本来他就没做错什么，cxk一直都是这样的，无脑跟风黑的人需要改改自己的脑袋，而不是改对他的观。""",hld,0.0,0.013047588210645,False
3801,涐浮烟染,Fri Mar 13 00:27:29 +0800 2020,0,"""重点！他长这样！这样帅！""",hld,0.0,0.9411438327934744,False
3802,一颗大大的葡萄籽,Fri Mar 13 00:25:09 +0800 2020,0,"""他长这样""",hld,0.0,0.5,False
3803,小樱桃kunkun,Fri Mar 13 00:25:07 +0800 2020,0,"""而且他长这样，哈哈哈""",hld,0.0,0.855948838728563,False
3804,陪八月看雪,Fri Mar 13 00:18:35 +0800 2020,0,"""而且他长这样～哈哈""",hld,0.0,0.5273183443637931,True
3805,青春制作人代表蔡pd,Fri Mar 13 00:14:09 +0800 2020,0,"""他真的温柔绅士""",hld,0.0,0.7622216411823902,False
3806,掉进蔡徐坤的温柔陷阱,Fri Mar 13 00:15:20 +0800 2020,0,"""蔡PD真的好温柔""",hld,0.0,0.9810059387464112,True
3807,在未来等少年,Fri Mar 13 00:16:02 +0800 2020,0,"""这段话可以倒读 就是你是如何被圈粉的""",hld,0.0,0.8157047414429106,False
3808,小困无敌,Fri Mar 13 00:16:08 +0800 2020,0,"""我真的哭了 他是真的很温柔很体贴很有教养很能自我调节的男人，他值得""",hld,0.0,0.9999709650719498,True
3809,背猪少女ing,Fri Mar 13 00:16:16 +0800 2020,0,"""去看偶去看""",hld,0.0,0.653912312531542,False
3810,一只爱困小猫咪,Fri Mar 13 00:16:20 +0800 2020,0,"""谢谢 最后一句 有哭到""",hld,0.0,0.7677584436699806,True
3811,一位用户开始自闭,Fri Mar 13 00:17:04 +0800 2020,0,"""害 我当时怎么就没看偶练呢""",hld,0.0,0.14631712067607128,False
3812,愤怒的小葵奎,Fri Mar 13 00:17:33 +0800 2020,0,"""呆呆的哈哈""",hld,0.0,0.5,True
3813,葵仙儿,Fri Mar 13 00:17:55 +0800 2020,0,"""最后一句是重点""",hld,0.0,0.6193386111349976,False
3814,LazyGotham,Fri Mar 13 00:18:40 +0800 2020,0,"""坤坤其实不错的""",hld,0.0,0.8341526060085817,False
3815,蔡菜葵九,Fri Mar 13 00:24:02 +0800 2020,0,"""“而且 他长这样”哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈谢谢 有被笑到""",hld,0.0,0.9999999980864527,False
3816,子菜娃娃,Fri Mar 13 00:19:35 +0800 2020,0,"""是我可爱包""",hld,0.0,0.7743459535017306,False
3817,乔乔乔juju,Fri Mar 13 00:19:40 +0800 2020,0,"""他从来都没有变过诶。//@ulxxgnim:我对他没啥好改观的，因为本来他就没做错什么，cxk一直都是这样的，无脑跟风黑的人需要改改自己的脑袋，而不是改对他的观。""",hld,0.0,0.008493307578079312,False
3818,迷情一吻K,Fri Mar 13 00:20:10 +0800 2020,0,"""这就是本来的他！""",hld,0.0,0.3700814209698703,False
3819,戚戚怪怪滴,Fri Mar 13 00:20:54 +0800 2020,0,"""普普通通[嘿哈]""",hld,0.0,0.4737672181921908,False
3820,我的小宝有人疼爱,Fri Mar 13 00:21:34 +0800 2020,0,"""好喜欢看他点评 感觉话术很厉害 情商很高""",hld,0.0,0.9744176578207893,False
3821,Black_Lotus_L,Fri Mar 13 00:22:45 +0800 2020,0,"""我今天又去补偶练了""",hld,0.0,0.5038610778615158,False
3822,猫咪天使1711,Fri Mar 13 00:22:47 +0800 2020,0,"""他就是长这样，麻烦看清楚""",hld,0.0,0.2569226002881255,False
3823,甲乙小饼-,Fri Mar 13 00:23:36 +0800 2020,0,"""而且他长这样""",hld,0.0,0.5,False
3824,熊猫东pick坤坤,Fri Mar 13 00:23:51 +0800 2020,0,"""现在看也不迟，反正我都看了八百遍了//@荷兰豆养殖专家:我没看过偶，我承认我后悔了""",hld,0.0,0.3961278113237121,True
3825,小葵小葵可爱有你,Fri Mar 13 00:39:54 +0800 2020,0,"""一直都超绅士温柔有礼貌""",hld,0.0,0.8459411404613797,True
3826,梅斯黎,Fri Mar 13 00:41:37 +0800 2020,0,"""感觉青你2就是为蔡徐坤吸粉专门举办的节目，真的太吸粉了！！""",hld,0.0,0.5601155410148546,False
3827,天使糖sweet,Fri Mar 13 00:12:57 +0800 2020,0,"""蔡徐坤真的不容易，讲出篮球那一刻，我的心的痛了，当初的他被人故意恶魔化应该很难过吧""",hld,0.0,0.9995516637023366,False
3828,奇10706,Fri Mar 13 00:41:57 +0800 2020,0,"""绝了！""",hld,0.0,0.5891216912809755,False
3829,普桑桑爱吃花,Fri Mar 13 01:09:25 +0800 2020,0,"""快补！还来得及！而且 他长这样 //@荷兰豆养殖专家:我没看过偶，我承认我后悔了""",hld,0.0,0.9385646645133776,False
3830,TWINGSHI,Fri Mar 13 01:10:15 +0800 2020,0,"""我爱了""",hld,0.0,0.7483050847457626,False
3831,心向我库,Fri Mar 13 01:10:25 +0800 2020,0,"""对不起 今天发现他有点帅 还挺高的 人也很好""",hld,0.0,0.8196496616501111,False
3832,一个菠萝仔,Fri Mar 13 01:11:07 +0800 2020,0,"""有在偷笑""",hld,0.0,0.5,False
3833,小葵的千千咯,Fri Mar 13 01:13:01 +0800 2020,0,"""超绝  网页链接""",hld,0.0,0.26007716124534186,True
3834,毛毛超爱困,Fri Mar 13 01:13:11 +0800 2020,0,"""""",hld,0.0,0.5,True
3835,我可能要发火了a,Fri Mar 13 01:14:27 +0800 2020,0,"""连荷兰豆养殖的专家都get到蔡代表了！你们还在等什么""",hld,0.0,0.9931935543947961,False
3836,瑰_琪,Fri Mar 13 01:15:33 +0800 2020,0,"""他原就如此，只不过偏见的人不肯摘下那副眼镜罢了""",hld,0.0,0.15567065141277248,False
3837,仝颜无忌,Fri Mar 13 01:17:01 +0800 2020,0,"""蔡徐坤，一直都是这样啊，一直都没有变啊""",hld,0.0,0.8821389170344044,False
3838,精心养护蔡蔡,Fri Mar 13 01:22:44 +0800 2020,0,"""我心里的宝贝被更多人看见了""",hld,0.0,0.8799975765093943,True
3839,几勺小奶酪,Fri Mar 13 01:24:04 +0800 2020,0,"""还有，他98年的""",hld,0.0,0.09068927545725225,False
3840,气气气气气气其,Fri Mar 13 01:26:33 +0800 2020,0,"""啊啊啊安利坤哥！！！！""",hld,0.0,0.9163150009431484,False
3841,Tarring999,Fri Mar 13 01:28:12 +0800 2020,0,"""蔡徐坤真的很好，希望被更多人看到！""",hld,0.0,0.9742246483626275,False
3842,蔡姓网友,Fri Mar 13 01:32:43 +0800 2020,0,"""呜呜呜呜呜太好哭了""",hld,0.0,0.6591731186667872,False
3843,是六月呐,Fri Mar 13 01:37:39 +0800 2020,0,"""啊啊啊啊啊我真的疯狂尖叫 他怎么这么好！我还能再再再喜欢他多一点吗！啊啊啊啊""",hld,0.0,0.9943639334222523,False
3844,Sat1sfy丶me,Wed Mar 18 19:53:43 +0800 2020,0,"""很棒""",fashion,0.0,0.864864864864865,False
3845,栗参ono,Fri Mar 13 01:42:41 +0800 2020,0,"""啊哈哈哈搞过偶虽然pick的不是他，小蔡的实力和小蔡粉丝打投实力绝对的No.1""",hld,0.0,0.9989213034508481,False
3846,IKUN浅陌初心黛,Wed Mar 18 19:49:34 +0800 2020,0,"""永远寻求突破，永远不懈努力，最终成就闪耀的自己 蔡徐坤一直用作品说话！@蔡徐坤""",fashion,0.0,0.9999916639450708,True
3847,Oooosnvo,Fri Mar 13 01:54:41 +0800 2020,0,"""@wonahyeon""",hld,0.0,0.5,False
3848,陳霆MW,Fri Mar 13 01:54:59 +0800 2020,0,"""转一下水军里活人的真话//@ulxxgnim:我对他没啥好改观的，因为本来他就没做错什么，cxk一直都是这样的，无脑跟风黑的人需要改改自己的脑袋，而不是改对他的观。""",hld,0.0,0.015486226955840787,False
3849,桃花户地狱,Fri Mar 13 01:59:17 +0800 2020,0,"""我爱帅哥！！""",hld,0.0,0.5746308593108036,False
3850,早秋单宁,Fri Mar 13 01:08:52 +0800 2020,0,"""去看他的采访，真的从头到尾超级温柔平静，是成大事的人呀！""",hld,0.0,0.9923316866061739,False
3851,牵着葵葵的猪蹄子,Fri Mar 13 01:07:29 +0800 2020,0,"""555555哭了我们的坤宝真的太温柔太好了[淚][淚]""",hld,0.0,0.6740408216225925,True
3852,lhhhxhcxk,Fri Mar 13 00:58:34 +0800 2020,0,"""我们小坤一直都很暖啊""",hld,0.0,0.7491571253446679,False
3853,Sat1sfy丶me,Wed Mar 18 19:53:46 +0800 2020,0,"""蔡徐坤""",fashion,0.0,0.8182313426953005,False
3854,苏薄荷vc,Fri Mar 13 00:42:11 +0800 2020,0,"""  奥力给，他超棒的，现在看他也来的及的""",hld,0.0,0.9655929826691955,False
3855,梓_KUN,Fri Mar 13 00:42:11 +0800 2020,0,"""没看偶的快去看👀还来得及""",hld,0.0,0.8745901887042282,True
3856,AokiYuko,Fri Mar 13 00:44:17 +0800 2020,0,"""哈哈哈哈最后一句 亮了""",hld,0.0,0.8368066023118905,False
3857,刮刮油啊鬼宝,Fri Mar 13 00:44:28 +0800 2020,0,"""//@中意葵嗎:天呐你简简单单一句话，真是一语惊醒梦中人。他从来没变，人们却突然改观，真的令人反思。//@ulxxgnim:我对他没啥好改观的，因为本来他就没做错什么，cxk一直都是这样的，无脑跟风黑的人需要改改自己的脑袋，而不是改对他的观。""",hld,0.0,0.10563774875880472,False
3858,奎葵我们一起走花路吧,Fri Mar 13 00:44:49 +0800 2020,0,"""one pick 蔡徐坤""",hld,0.0,0.7848834423144085,True
